drug-cell_line,max_e_distance,drug_organ
Aliskiren_CVCL_0480,1.225574227613745,Aliskiren_Pancreas
Rimonabant_CVCL_0292,0.6208818549412527,Rimonabant_Bowel
Tofacitinib (citrate)_CVCL_1716,0.7366062798994939,Tofacitinib (citrate)_Lung
Oleic acid_CVCL_1550,2.054976739060596,Oleic acid_Lung
Arbutin_CVCL_1381,0.6256762727592786,Arbutin_Skin
S-Adenosyl-L-methionine (disulfate tosylate)_CVCL_0371,2.2157530365144247,S-Adenosyl-L-methionine (disulfate tosylate)_Esophagus/Stomach
Dapagliflozin_CVCL_1381,1.70270621693858,Dapagliflozin_Skin
Raltitrexed_CVCL_0179,4.556708395164712,Raltitrexed_Breast
Bisoprolol (hemifumarate)_CVCL_0069,2.613766852789986,Bisoprolol (hemifumarate)_Skin
Benproperine (phosphate)_CVCL_1577,2.210011886162359,Benproperine (phosphate)_Lung
Oxaliplatin_CVCL_1724,0.9529785338707732,Oxaliplatin_Bowel
Phenytoin (sodium)_CVCL_1550,2.391344020349619,Phenytoin (sodium)_Lung
Quinestrol_CVCL_0332,5.636195764689294,Quinestrol_Breast
Valdecoxib_CVCL_1285,1.0197559703415884,Valdecoxib_Lung
Drospirenone_CVCL_0399,1.4951251805857595,Drospirenone_Bowel
Bergenin_CVCL_0366,6.996721813099303,Bergenin_Liver
Pemetrexed_CVCL_1495,2.6683351532294104,Pemetrexed_Lung
Adagrasib_CVCL_1056,5.181390080850168,Adagrasib_Kidney
ETC-206_CVCL_1056,3.861435034005925,ETC-206_Kidney
Elagolix sodium_CVCL_0480,7.786275432207766,Elagolix sodium_Pancreas
Norepinephrine (hydrochloride)_CVCL_0099,1.6353087432467983,Norepinephrine (hydrochloride)_Esophagus/Stomach
Rucaparib (phosphate)_CVCL_0292,1.449532786312968,Rucaparib (phosphate)_Bowel
Adenine_CVCL_1635,1.1899173782677137,Adenine_Pancreas
Folic acid_CVCL_1239,4.326952569880884,Folic acid_CNS/Brain
Thymol_CVCL_0152,1.860376959153644,Thymol_Pancreas
Rosiglitazone_CVCL_1495,0.772453946574478,Rosiglitazone_Lung
Sulfisoxazole_CVCL_1635,1.1711221992786784,Sulfisoxazole_Pancreas
Hexylresorcinol_CVCL_1285,1.9396130938518503,Hexylresorcinol_Lung
Hesperidin_CVCL_0359,1.8648188980668363,Hesperidin_Bladder/Urinary Tract
Rimonabant (Hydrochloride)_CVCL_1285,2.331709625591717,Rimonabant (Hydrochloride)_Lung
Pentamidine (isethionate)_CVCL_0334,2.1909414542427266,Pentamidine (isethionate)_Pancreas
Procainamide (hydrochloride)_CVCL_1731,1.5971676916309931,Procainamide (hydrochloride)_Lung
Aliskiren_CVCL_0293,1.225574227613745,Aliskiren_Uterus
Gallic acid_CVCL_0504,2.041616896508544,Gallic acid_Bowel
Dexamethasone_CVCL_0320,2.5167702622843464,Dexamethasone_Bowel
Flumatinib (mesylate)_CVCL_0152,1.7074723544457164,Flumatinib (mesylate)_Pancreas
Demeclocycline_CVCL_0023,1.0484823945330284,Demeclocycline_Lung
Rucaparib (phosphate)_CVCL_0218,0.7278072339185506,Rucaparib (phosphate)_Bowel
Zileuton_CVCL_0099,1.5083738356346608,Zileuton_Esophagus/Stomach
Drospirenone_CVCL_1239,1.4951251805857595,Drospirenone_CNS/Brain
Fluvoxamine_CVCL_1550,2.59759689704914,Fluvoxamine_Lung
Vitamin K4_CVCL_1666,1.32598302224822,Vitamin K4_Skin
Rimonabant (Hydrochloride)_CVCL_0028,2.331709625591717,Rimonabant (Hydrochloride)_Uterus
Edoxaban (tosylate monohydrate)_CVCL_1285,1.1560060730603894,Edoxaban (tosylate monohydrate)_Lung
Aliskiren_CVCL_0359,1.225574227613745,Aliskiren_Bladder/Urinary Tract
Phenylephrine (hydrochloride)_CVCL_0028,3.417951101231644,Phenylephrine (hydrochloride)_Uterus
Dexmedetomidine_CVCL_0099,1.2711614157671676,Dexmedetomidine_Esophagus/Stomach
Olanzapine_CVCL_0320,2.879644441682572,Olanzapine_Bowel
Betamethasone dipropionate_CVCL_1531,1.0421839507212276,Betamethasone dipropionate_Lung
Uridine_CVCL_1056,4.18811873760243,Uridine_Kidney
Fluvoxamine (maleate)_CVCL_0359,1.5294358568109203,Fluvoxamine (maleate)_Bladder/Urinary Tract
Fusidic acid_CVCL_0292,1.0315322745180922,Fusidic acid_Bowel
Anastrozole_CVCL_0366,1.1602085754465197,Anastrozole_Liver
Gallic acid (hydrate)_CVCL_0504,2.928544766141389,Gallic acid (hydrate)_Bowel
Hexylresorcinol_CVCL_1715,0.4936285897847838,Hexylresorcinol_CNS/Brain
Perindopril (erbumine)_CVCL_0546,0.5156350617908956,Perindopril (erbumine)_Bowel
18β-Glycyrrhetinic acid_CVCL_1125,1.5132957688826068,18β-Glycyrrhetinic acid_Peripheral Nervous System
Neratinib_CVCL_1094,2.153034414768369,Neratinib_Cervix
Adenosine_CVCL_0023,0.8343172543451206,Adenosine_Lung
Dihydroartemisinin_CVCL_1495,3.1264565578181127,Dihydroartemisinin_Lung
Rimonabant (Hydrochloride)_CVCL_0459,2.331709625591717,Rimonabant (Hydrochloride)_Lung
LB-100_CVCL_1715,1.8625119415652271,LB-100_CNS/Brain
Aspirin_CVCL_1693,1.098066041036521,Aspirin_Lung
Bergenin_CVCL_0504,1.1814706309716534,Bergenin_Bowel
Artesunate_CVCL_1715,1.0791422144951657,Artesunate_CNS/Brain
Triclosan_CVCL_0504,1.539461719280915,Triclosan_Bowel
Olanzapine_CVCL_1724,2.879644441682572,Olanzapine_Bowel
5-Fluorouracil_CVCL_0371,1.5450436724317471,5-Fluorouracil_Esophagus/Stomach
Tolcapone_CVCL_0359,1.3486150852890786,Tolcapone_Bladder/Urinary Tract
Tucatinib_CVCL_0397,1.0092366155296304,Tucatinib_Bowel
Bergenin_CVCL_1547,1.1814706309716534,Bergenin_Lung
Bergenin_CVCL_0320,6.996721813099303,Bergenin_Bowel
venetoclax_CVCL_1094,2.198975125979638,venetoclax_Cervix
Simotinib_CVCL_0399,0.8099295673259981,Simotinib_Bowel
Monocrotaline_CVCL_0152,0.987063391301838,Monocrotaline_Pancreas
Adagrasib_CVCL_1381,1.3975464306168293,Adagrasib_Skin
Vismodegib_CVCL_0366,1.0508190192103868,Vismodegib_Liver
Eplerenone_CVCL_0546,1.3176397704122067,Eplerenone_Bowel
Pemigatinib_CVCL_1119,1.6984243226300269,Pemigatinib_Pancreas
Bergenin_CVCL_0397,1.1814706309716534,Bergenin_Bowel
Nevirapine_CVCL_1125,3.394709348519637,Nevirapine_Peripheral Nervous System
Clonidine (hydrochloride)_CVCL_1285,1.4321645226585762,Clonidine (hydrochloride)_Lung
Mozavaptan_CVCL_0428,1.8740295336202435,Mozavaptan_Pancreas
Adagrasib_CVCL_0023,1.3975464306168293,Adagrasib_Lung
AT7519_CVCL_0069,1.506232974084483,AT7519_Skin
Edoxaban (tosylate monohydrate)_CVCL_1724,2.120907887894369,Edoxaban (tosylate monohydrate)_Bowel
Phenytoin (sodium)_CVCL_0293,1.5402730455239322,Phenytoin (sodium)_Uterus
Pentagastrin_CVCL_0152,0.8813082061149213,Pentagastrin_Pancreas
LB-100_CVCL_0332,1.8625119415652271,LB-100_Breast
Isocorydine_CVCL_0459,3.865348655850657,Isocorydine_Lung
Pimozide_CVCL_1056,2.0587251659981707,Pimozide_Kidney
Baicalin_CVCL_0399,6.845845339757485,Baicalin_Bowel
Allantoin_CVCL_0131,1.0872128476129488,Allantoin_CNS/Brain
Gefitinib_CVCL_0293,9.174381609001127,Gefitinib_Uterus
Naproxen_CVCL_0028,4.076878265264575,Naproxen_Uterus
Cytarabine (hydrochloride)_CVCL_0218,0.9102789301527388,Cytarabine (hydrochloride)_Bowel
Meloxicam_CVCL_1285,0.844179730982189,Meloxicam_Lung
Gefitinib_CVCL_1056,4.588640221263802,Gefitinib_Kidney
Zileuton_CVCL_0023,1.5083738356346608,Zileuton_Lung
Dexmedetomidine_CVCL_0218,1.2711614157671676,Dexmedetomidine_Bowel
Voriconazole_CVCL_1094,1.4132088343824964,Voriconazole_Cervix
γ-Oryzanol_CVCL_1550,0.7464949386629023,γ-Oryzanol_Lung
Vortioxetine_CVCL_0546,2.11774121464034,Vortioxetine_Bowel
Ranolazine_CVCL_1715,1.5610312517698937,Ranolazine_CNS/Brain
Oxaliplatin_CVCL_1666,1.1084342666149194,Oxaliplatin_Skin
Lumateperone (tosylate)_CVCL_0397,1.822790218536096,Lumateperone (tosylate)_Bowel
Pemetrexed_CVCL_1716,2.6683351532294104,Pemetrexed_Lung
ETC-206_CVCL_1577,3.861435034005925,ETC-206_Lung
Pentamidine (isethionate)_CVCL_1635,2.1909414542427266,Pentamidine (isethionate)_Pancreas
Cinacalcet_CVCL_1097,1.2707228031988969,Cinacalcet_Skin
Isocorydine_CVCL_0131,1.084696438242295,Isocorydine_CNS/Brain
S-Adenosyl-L-methionine (disulfate tosylate)_CVCL_0504,2.2157530365144247,S-Adenosyl-L-methionine (disulfate tosylate)_Bowel
Monocrotaline_CVCL_0399,2.2313286728546142,Monocrotaline_Bowel
AT7519_CVCL_1055,1.506232974084483,AT7519_Lung
Palmatine (chloride)_CVCL_0069,5.561956083124755,Palmatine (chloride)_Skin
L-Thyroxine (sodium salt pentahydrate)_CVCL_1724,1.785618393730335,L-Thyroxine (sodium salt pentahydrate)_Bowel
Acetohexamide_CVCL_0371,3.0005606032148577,Acetohexamide_Esophagus/Stomach
Dexmedetomidine_CVCL_0131,1.5832598169844303,Dexmedetomidine_CNS/Brain
Lapatinib ditosylate_CVCL_0334,6.306068412194865,Lapatinib ditosylate_Pancreas
Captopril_CVCL_0399,3.153364975498482,Captopril_Bowel
Arbutin_CVCL_1098,0.6256762727592786,Arbutin_Liver
SBI-0640756_CVCL_1715,2.9560103754134097,SBI-0640756_CNS/Brain
Simotinib_CVCL_0292,0.8099295673259981,Simotinib_Bowel
Ranolazine_CVCL_1717,1.5610312517698937,Ranolazine_Bowel
Pemetrexed_CVCL_1478,2.6683351532294104,Pemetrexed_Lung
Hexylresorcinol_CVCL_0366,1.9396130938518503,Hexylresorcinol_Liver
Baicalin_CVCL_1239,6.845845339757485,Baicalin_CNS/Brain
Perindopril (erbumine)_CVCL_1056,2.276702048274828,Perindopril (erbumine)_Kidney
Trifluridine_CVCL_0480,7.280539422471794,Trifluridine_Pancreas
Relugolix_CVCL_1098,0.9571442030053828,Relugolix_Liver
Elagolix sodium_CVCL_1285,7.786275432207766,Elagolix sodium_Lung
Aliskiren_CVCL_1055,2.3282500805369075,Aliskiren_Lung
Proglumide_CVCL_1666,1.3108132525677405,Proglumide_Skin
Diammonium Glycyrrhizinate_CVCL_1094,1.4823186476068295,Diammonium Glycyrrhizinate_Cervix
Pentamidine (isethionate)_CVCL_1285,2.1909414542427266,Pentamidine (isethionate)_Lung
AT7519_CVCL_0399,1.506232974084483,AT7519_Bowel
Ivabradine (hydrochloride)_CVCL_0399,0.9504090589936958,Ivabradine (hydrochloride)_Bowel
Tubulin inhibitor 6_CVCL_0320,2.229405083624826,Tubulin inhibitor 6_Bowel
Bestatin (hydrochloride)_CVCL_0028,1.3580779755954993,Bestatin (hydrochloride)_Uterus
Plicamycin_CVCL_1495,3.779395886491415,Plicamycin_Lung
Abiraterone acetate_CVCL_1285,0.9027748163593614,Abiraterone acetate_Lung
Quinidine (15% dihydroquinidine)_CVCL_0293,2.4555961645909363,Quinidine (15% dihydroquinidine)_Uterus
Quinestrol_CVCL_1666,3.2836226780879194,Quinestrol_Skin
Fostamatinib (disodium hexahydrate)_CVCL_1550,1.8978922623461607,Fostamatinib (disodium hexahydrate)_Lung
Neratinib_CVCL_0480,2.153034414768369,Neratinib_Pancreas
Ranolazine_CVCL_0480,1.5610312517698937,Ranolazine_Pancreas
Pentamidine (isethionate)_CVCL_0179,2.221518160011195,Pentamidine (isethionate)_Breast
Meloxicam_CVCL_0028,0.6755805397774441,Meloxicam_Uterus
Carbidopa (monohydrate)_CVCL_1517,2.7644504973049138,Carbidopa (monohydrate)_Lung
Omeprazole_CVCL_1716,2.638081824868173,Omeprazole_Lung
Tubulin inhibitor 6_CVCL_0504,2.229405083624826,Tubulin inhibitor 6_Bowel
Voriconazole_CVCL_1547,1.4132088343824964,Voriconazole_Lung
Benztropine (mesylate)_CVCL_0320,2.2309474076318594,Benztropine (mesylate)_Bowel
Sulfatinib_CVCL_1635,1.0236961351934326,Sulfatinib_Pancreas
Riluzole hydrochloride_CVCL_1717,0.9944042809671174,Riluzole hydrochloride_Bowel
4EGI-1_CVCL_1717,2.40928843871316,4EGI-1_Bowel
Sulfatinib_CVCL_0320,2.238218039342605,Sulfatinib_Bowel
Elagolix sodium_CVCL_0293,7.786275432207766,Elagolix sodium_Uterus
Bergenin_CVCL_0179,1.1814706309716534,Bergenin_Breast
Tolcapone_CVCL_1635,2.6445035972246487,Tolcapone_Pancreas
Ivabradine (hydrochloride)_CVCL_1517,2.85579904434017,Ivabradine (hydrochloride)_Lung
Nevirapine_CVCL_1055,3.394709348519637,Nevirapine_Lung
Pentagastrin_CVCL_1239,0.8444873389701337,Pentagastrin_CNS/Brain
Clonidine (hydrochloride)_CVCL_1097,1.4321645226585762,Clonidine (hydrochloride)_Skin
Bergenin_CVCL_0023,1.1814706309716534,Bergenin_Lung
Thymol_CVCL_1098,1.860376959153644,Thymol_Liver
Pentamidine (isethionate)_CVCL_1125,2.221518160011195,Pentamidine (isethionate)_Peripheral Nervous System
Abiraterone acetate_CVCL_0320,1.818809259379007,Abiraterone acetate_Bowel
Cabozantinib (S-malate)_CVCL_1547,2.4440444188746326,Cabozantinib (S-malate)_Lung
Amsacrine_CVCL_1055,2.1706716180225785,Amsacrine_Lung
Betamethasone dipropionate_CVCL_1731,1.7205266634278509,Betamethasone dipropionate_Lung
Pyridoxine_CVCL_0293,3.5885414515677603,Pyridoxine_Uterus
Folic acid_CVCL_1717,0.8272532625912897,Folic acid_Bowel
Gallic acid (hydrate)_CVCL_1693,1.599407402412787,Gallic acid (hydrate)_Lung
Perindopril (erbumine)_CVCL_1381,2.276702048274828,Perindopril (erbumine)_Skin
Tubulin inhibitor 6_CVCL_0334,2.229405083624826,Tubulin inhibitor 6_Pancreas
Elagolix sodium_CVCL_0131,7.786275432207766,Elagolix sodium_CNS/Brain
Sinomenine_CVCL_0131,0.5867127991712406,Sinomenine_CNS/Brain
Drospirenone_CVCL_1635,1.4951251805857595,Drospirenone_Pancreas
Larotrectinib sulfate_CVCL_0131,2.00100525064094,Larotrectinib sulfate_CNS/Brain
Salicylic acid_CVCL_0428,2.56470180494647,Salicylic acid_Pancreas
Ritonavir_CVCL_1478,2.6814884620178807,Ritonavir_Lung
Isocorydine_CVCL_0546,3.2817001726771373,Isocorydine_Bowel
Acetohexamide_CVCL_1666,1.0730268297846075,Acetohexamide_Skin
Ranolazine_CVCL_0292,1.5610312517698937,Ranolazine_Bowel
Gefitinib_CVCL_0152,9.174381609001127,Gefitinib_Pancreas
Olanzapine_CVCL_0428,2.879644441682572,Olanzapine_Pancreas
Omeprazole (sodium)_CVCL_0504,3.418756499140599,Omeprazole (sodium)_Bowel
Folic acid_CVCL_0218,4.326952569880884,Folic acid_Bowel
Ligustrazine_CVCL_1550,0.7960261216821358,Ligustrazine_Lung
Adenine_CVCL_0293,1.1899173782677137,Adenine_Uterus
Relugolix_CVCL_1094,0.9571442030053828,Relugolix_Cervix
Fluvoxamine (maleate)_CVCL_0504,1.5294358568109203,Fluvoxamine (maleate)_Bowel
Captopril_CVCL_1125,3.153364975498482,Captopril_Peripheral Nervous System
Salicylic acid_CVCL_1717,2.56470180494647,Salicylic acid_Bowel
Bendamustine_CVCL_1577,0.8750928496721535,Bendamustine_Lung
Pasireotide (acetate)_CVCL_0546,1.458125307268988,Pasireotide (acetate)_Bowel
Arbutin_CVCL_0397,0.6256762727592786,Arbutin_Bowel
Ivabradine (hydrochloride)_CVCL_1239,0.9504090589936958,Ivabradine (hydrochloride)_CNS/Brain
Betamethasone dipropionate_CVCL_0131,1.7205266634278509,Betamethasone dipropionate_CNS/Brain
Minodronic acid_CVCL_0099,6.262717679831798,Minodronic acid_Esophagus/Stomach
Anastrozole_CVCL_1239,1.1602085754465197,Anastrozole_CNS/Brain
Cinacalcet_CVCL_0366,1.2707228031988969,Cinacalcet_Liver
Capmatinib_CVCL_1693,2.291133717593741,Capmatinib_Lung
Lapatinib ditosylate_CVCL_0292,6.306068412194865,Lapatinib ditosylate_Bowel
Baicalin_CVCL_0359,6.845845339757485,Baicalin_Bladder/Urinary Tract
Tolmetin_CVCL_1717,1.9722328865012864,Tolmetin_Bowel
Ivabradine (hydrochloride)_CVCL_1478,0.9504090589936958,Ivabradine (hydrochloride)_Lung
Sulfatinib_CVCL_1055,1.0236961351934326,Sulfatinib_Lung
Baicalin_CVCL_1097,6.845845339757485,Baicalin_Skin
Neratinib_CVCL_0292,2.153034414768369,Neratinib_Bowel
Berberine (chloride hydrate)_CVCL_1635,1.525564076460716,Berberine (chloride hydrate)_Pancreas
Cysteamine (hydrochloride)_CVCL_0179,0.6942359802991911,Cysteamine (hydrochloride)_Breast
Gallic acid_CVCL_1119,2.041616896508544,Gallic acid_Pancreas
Ataluren_CVCL_0399,4.296914600060269,Ataluren_Bowel
Clonidine (hydrochloride)_CVCL_1666,1.4321645226585762,Clonidine (hydrochloride)_Skin
Edoxaban (tosylate monohydrate)_CVCL_0179,1.1560060730603894,Edoxaban (tosylate monohydrate)_Breast
Tolcapone_CVCL_1550,2.6445035972246487,Tolcapone_Lung
Pimozide_CVCL_1693,4.023690775969831,Pimozide_Lung
Neratinib_CVCL_1571,2.266534260494657,Neratinib_Lung
Adenosine_CVCL_1381,0.8171556670541555,Adenosine_Skin
Riluzole hydrochloride_CVCL_0069,6.158753166831718,Riluzole hydrochloride_Skin
Cytarabine (hydrochloride)_CVCL_0292,1.849035079766578,Cytarabine (hydrochloride)_Bowel
Elagolix sodium_CVCL_1119,7.786275432207766,Elagolix sodium_Pancreas
Baicalin_CVCL_1693,6.845845339757485,Baicalin_Lung
Elagolix sodium_CVCL_1716,4.310971709586056,Elagolix sodium_Lung
Lipoic acid_CVCL_0292,3.573124252300111,Lipoic acid_Bowel
Almonertinib (hydrochloride)_CVCL_0480,1.4539339832719964,Almonertinib (hydrochloride)_Pancreas
Acetohexamide_CVCL_0334,3.0005606032148577,Acetohexamide_Pancreas
Pyridoxine_CVCL_0399,3.5885414515677603,Pyridoxine_Bowel
Fusidic acid_CVCL_0332,1.0315322745180922,Fusidic acid_Breast
Captopril_CVCL_1717,3.153364975498482,Captopril_Bowel
Bicalutamide_CVCL_1478,0.752488492968105,Bicalutamide_Lung
Elagolix sodium_CVCL_0504,7.786275432207766,Elagolix sodium_Bowel
Bendamustine_CVCL_0293,0.7435557096617345,Bendamustine_Uterus
Azithromycin (hydrate)_CVCL_1478,1.6580979959489095,Azithromycin (hydrate)_Lung
SBI-0640756_CVCL_1717,2.9560103754134097,SBI-0640756_Bowel
Azithromycin (hydrate)_CVCL_0504,1.6580979959489095,Azithromycin (hydrate)_Bowel
Fostamatinib (disodium hexahydrate)_CVCL_1478,1.8978922623461607,Fostamatinib (disodium hexahydrate)_Lung
Methylthiouracil_CVCL_1478,1.5545071920081206,Methylthiouracil_Lung
Fostamatinib (disodium hexahydrate)_CVCL_0332,1.8978922623461607,Fostamatinib (disodium hexahydrate)_Breast
Cloxacillin (sodium)_CVCL_1495,1.765802269444352,Cloxacillin (sodium)_Lung
Quinestrol_CVCL_0334,1.257103087355727,Quinestrol_Pancreas
Bendamustine_CVCL_0428,0.7435557096617345,Bendamustine_Pancreas
LB-100_CVCL_0131,0.768767013861094,LB-100_CNS/Brain
Quinestrol_CVCL_1635,1.257103087355727,Quinestrol_Pancreas
Betamethasone dipropionate_CVCL_0293,1.0421839507212276,Betamethasone dipropionate_Uterus
Ranolazine_CVCL_0069,1.5610312517698937,Ranolazine_Skin
Valdecoxib_CVCL_1119,1.0197559703415884,Valdecoxib_Pancreas
MK-8353_CVCL_1717,1.9761742606230737,MK-8353_Bowel
Hexylresorcinol_CVCL_0152,1.2947836812320128,Hexylresorcinol_Pancreas
Omeprazole (sodium)_CVCL_0480,1.0491519521653512,Omeprazole (sodium)_Pancreas
Rucaparib (phosphate)_CVCL_1098,1.3017122121801847,Rucaparib (phosphate)_Liver
Glycyrrhizic acid_CVCL_0293,1.3028121231831091,Glycyrrhizic acid_Uterus
ETC-206_CVCL_1550,3.861435034005925,ETC-206_Lung
Azithromycin (hydrate)_CVCL_1693,1.6580979959489095,Azithromycin (hydrate)_Lung
Pasireotide (acetate)_CVCL_0399,3.091518950374706,Pasireotide (acetate)_Bowel
Fulvestrant_CVCL_1571,1.207754222433934,Fulvestrant_Lung
Gefitinib_CVCL_1635,4.588640221263802,Gefitinib_Pancreas
Sinomenine_CVCL_1731,0.9353650151326988,Sinomenine_Lung
Uridine_CVCL_1239,4.18811873760243,Uridine_CNS/Brain
Sulfatinib_CVCL_0179,1.0236961351934326,Sulfatinib_Breast
Proglumide_CVCL_1478,0.6077701762560395,Proglumide_Lung
Berberine (chloride hydrate)_CVCL_1717,1.525564076460716,Berberine (chloride hydrate)_Bowel
Pyridoxine_CVCL_1550,3.5885414515677603,Pyridoxine_Lung
Rapamycin_CVCL_0359,3.4030325418705187,Rapamycin_Bladder/Urinary Tract
Ivabradine (hydrochloride)_CVCL_1285,0.9504090589936958,Ivabradine (hydrochloride)_Lung
Adenine_CVCL_0069,1.1899173782677137,Adenine_Skin
Balsalazide (sodium hydrate)_CVCL_0099,4.852591989004154,Balsalazide (sodium hydrate)_Esophagus/Stomach
Phenytoin (sodium)_CVCL_0292,2.391344020349619,Phenytoin (sodium)_Bowel
L-Thyroxine (sodium salt pentahydrate)_CVCL_0028,1.785618393730335,L-Thyroxine (sodium salt pentahydrate)_Uterus
Sulfatinib_CVCL_0023,1.0236961351934326,Sulfatinib_Lung
Lopinavir_CVCL_0359,4.415334094781436,Lopinavir_Bladder/Urinary Tract
Adenine_CVCL_0504,1.1899173782677137,Adenine_Bowel
Bicalutamide_CVCL_1055,0.752488492968105,Bicalutamide_Lung
Rapamycin_CVCL_0399,3.4030325418705187,Rapamycin_Bowel
Ranolazine_CVCL_1547,1.5610312517698937,Ranolazine_Lung
Clonidine (hydrochloride)_CVCL_0179,3.3289006413270936,Clonidine (hydrochloride)_Breast
Adagrasib_CVCL_1097,5.181390080850168,Adagrasib_Skin
Bexarotene_CVCL_0399,2.323850973150732,Bexarotene_Bowel
Bestatin (hydrochloride)_CVCL_1094,1.3580779755954993,Bestatin (hydrochloride)_Cervix
Radotinib_CVCL_0292,5.078930188357758,Radotinib_Bowel
Darinaparsin_CVCL_1478,2.0501788385287183,Darinaparsin_Lung
Aliskiren_CVCL_1098,1.225574227613745,Aliskiren_Liver
Talc_CVCL_0179,1.4641334956403078,Talc_Breast
Ivabradine (hydrochloride)_CVCL_0152,0.9504090589936958,Ivabradine (hydrochloride)_Pancreas
Ivermectin_CVCL_1056,1.2638001496997546,Ivermectin_Kidney
Salicylic acid_CVCL_1693,2.56470180494647,Salicylic acid_Lung
8-Hydroxyquinoline_CVCL_1517,2.341231049754147,8-Hydroxyquinoline_Lung
Adenosine_CVCL_0504,0.8171556670541555,Adenosine_Bowel
Baicalin_CVCL_1125,6.845845339757485,Baicalin_Peripheral Nervous System
SBI-0640756_CVCL_0366,4.584212027558129,SBI-0640756_Liver
Hesperidin_CVCL_1635,1.8648188980668363,Hesperidin_Pancreas
Bisoprolol (hemifumarate)_CVCL_1550,8.988255868587562,Bisoprolol (hemifumarate)_Lung
Folic acid_CVCL_0069,0.8272532625912897,Folic acid_Skin
Crizotinib (hydrochloride)_CVCL_0546,3.2094840908332056,Crizotinib (hydrochloride)_Bowel
Naproxen_CVCL_C466,0.8312037747562204,Naproxen_Pancreas
Hexylresorcinol_CVCL_0399,1.2947836812320128,Hexylresorcinol_Bowel
Aspirin_CVCL_0131,1.098066041036521,Aspirin_CNS/Brain
Riluzole hydrochloride_CVCL_1635,6.158753166831718,Riluzole hydrochloride_Pancreas
AT7519_CVCL_0334,2.173153309304912,AT7519_Pancreas
Adenosine_CVCL_0152,0.8171556670541555,Adenosine_Pancreas
Sulfisoxazole_CVCL_1550,4.383141577943196,Sulfisoxazole_Lung
Phenytoin (sodium)_CVCL_1717,1.5402730455239322,Phenytoin (sodium)_Bowel
Plicamycin_CVCL_1285,3.779395886491415,Plicamycin_Lung
Citalopram (hydrobromide)_CVCL_1097,1.6627271076168937,Citalopram (hydrobromide)_Skin
Pentagastrin_CVCL_0028,0.8444873389701337,Pentagastrin_Uterus
5-Fluorouracil_CVCL_1055,1.5450436724317471,5-Fluorouracil_Lung
Ivabradine (hydrochloride)_CVCL_0069,0.9504090589936958,Ivabradine (hydrochloride)_Skin
Lapatinib ditosylate_CVCL_0069,6.306068412194865,Lapatinib ditosylate_Skin
Lapatinib ditosylate_CVCL_1097,1.5633027626607934,Lapatinib ditosylate_Skin
Cinacalcet_CVCL_1517,0.937078279908766,Cinacalcet_Lung
Rosiglitazone_CVCL_1125,0.772453946574478,Rosiglitazone_Peripheral Nervous System
Azithromycin (hydrate)_CVCL_1055,1.6580979959489095,Azithromycin (hydrate)_Lung
SBI-0640756_CVCL_1731,2.664602538424493,SBI-0640756_Lung
Hexylresorcinol_CVCL_C466,1.9396130938518503,Hexylresorcinol_Pancreas
Norepinephrine (hydrochloride)_CVCL_1055,1.6353087432467983,Norepinephrine (hydrochloride)_Lung
Goserelin (acetate)_CVCL_1055,2.687761631385701,Goserelin (acetate)_Lung
Ivermectin_CVCL_0504,1.5025749173517653,Ivermectin_Bowel
Doxorubicin (hydrochloride)_CVCL_1577,9.152381129401489,Doxorubicin (hydrochloride)_Lung
Quinestrol_CVCL_1478,3.2836226780879194,Quinestrol_Lung
Thymol_CVCL_0546,1.860376959153644,Thymol_Bowel
Norepinephrine (hydrochloride)_CVCL_0293,1.6353087432467983,Norepinephrine (hydrochloride)_Uterus
Omeprazole_CVCL_0218,1.0183322665284873,Omeprazole_Bowel
Pimozide_CVCL_1547,2.0587251659981707,Pimozide_Lung
Proglumide_CVCL_0504,1.3108132525677405,Proglumide_Bowel
Methotrexate_CVCL_1097,1.0146061583656678,Methotrexate_Skin
Demeclocycline_CVCL_1239,1.0484823945330284,Demeclocycline_CNS/Brain
Vismodegib_CVCL_0371,0.8670011337346821,Vismodegib_Esophagus/Stomach
Aspirin_CVCL_1056,1.098066041036521,Aspirin_Kidney
LY2090314_CVCL_0359,3.612470120430352,LY2090314_Bladder/Urinary Tract
Bexarotene_CVCL_1098,2.323850973150732,Bexarotene_Liver
Clonidine (hydrochloride)_CVCL_1119,1.4321645226585762,Clonidine (hydrochloride)_Pancreas
Pasireotide (acetate)_CVCL_1693,3.091518950374706,Pasireotide (acetate)_Lung
Olanzapine_CVCL_1531,0.4688358776824124,Olanzapine_Lung
Tolcapone_CVCL_0366,2.6445035972246487,Tolcapone_Liver
Oleic acid_CVCL_0504,2.054976739060596,Oleic acid_Bowel
Adenine_CVCL_1717,1.1899173782677137,Adenine_Bowel
Methotrexate_CVCL_1577,1.8424168248160464,Methotrexate_Lung
Sulfatinib_CVCL_1097,0.9496951950977834,Sulfatinib_Skin
Oxaliplatin_CVCL_0028,0.9529785338707732,Oxaliplatin_Uterus
Phenylephrine (hydrochloride)_CVCL_0480,3.417951101231644,Phenylephrine (hydrochloride)_Pancreas
Levobupivacaine (hydrochloride)_CVCL_1693,2.9549157799095216,Levobupivacaine (hydrochloride)_Lung
Minodronic acid_CVCL_1239,6.262717679831798,Minodronic acid_CNS/Brain
MK-8353_CVCL_0179,1.9761742606230737,MK-8353_Breast
